tweet,pred
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
".@PrakashJavdekar Ji, I ""guess"" ur HRD minister but scanning U TL it was difficult to find any work of HRD u doing or did. Seems ur Twitter handle is RT Machine of all other ministery?  Are you actually a BJP RT minister? https://t.co/ylujRb0W9n",0.2682817876338959
Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the ‘Narendra Modi Mobile App’ or watch it on @DDNewsLive.,0.2902560830116272
PM Modi and BJP made tall promises on education in their election manifesto back in 2014. All such promises have been nothing but lies! #BharatBachao https://t.co/VqK1CLUHFR,0.11786724627017975
Glad that you shared your views Priya.   I invite you all to express your opinions in the #PeoplesPulse section of the ‘Narendra Modi Mobile App.' https://t.co/DgNBmfMnP9,0.9401944875717163
"When a Comrat like @pbhushan1 comes out in your support... that too with FAKE news of ""Assassination"".... You know what pits you have fallen into @SushmaSwaraj ... Thats like being supported by Shurpanaka herself... LOL! https://t.co/xrUGifUxnG",0.1467791050672531
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
"You see the car, @narendramodi Ji? This is not from a Bollywood stunt film, but it happened in my great city of #Mumbai . 10 people have died; that’s the real #emergency.  I hope to hear your apology ( reminder, #BJP has been in #BMC power for 25 years. )#ModiKillingDemocracy https://t.co/e3Ok7AbZ3Q",0.046752385795116425
"You see the car, @narendramodi Ji? This is not from a Bollywood stunt film, but it happened in my great city of #Mumbai . 10 people have died; that’s the real #emergency.  I hope to hear your apology ( reminder, #BJP has been in #BMC power for 25 years. )#ModiKillingDemocracy https://t.co/e3Ok7AbZ3Q",0.046752385795116425
"Ha ha ha. @sushmaswaraj has blocked me again. Not one abusive word.   The contempt that such 'manufactured' leaders have for people is limitless. No wonder she has to go to MP, where she is barely known, to get elected from a safe BJP seat, where people vote for the party symbol",0.14812883734703064
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
"#YogiVsOwaisi | Owaisi is a repeat offender, I call him 'Neo Jinnah'. He stands with the ISIS supporters and gives them free legal aid: Dr Sambit Patra- National Spokesperson, BJP  https://t.co/lpnVZxGnA2",0.48617154359817505
"When a Comrat like @pbhushan1 comes out in your support... that too with FAKE news of ""Assassination"".... You know what pits you have fallen into @SushmaSwaraj ... Thats like being supported by Shurpanaka herself... LOL! https://t.co/xrUGifUxnG",0.1467791050672531
"@SushmaSwaraj ji,u transferred Passport official Vikas Mishra without any probe,just because a Hindu woman,married to Mullah complained. Those who trolled u did a shameful act but why are u trolling our love n support for BJP? This transfer is a slap on our support for @BJP4India",0.08391352742910385
"#ModiKillingDemocracy Saheb says a Jumla: ""Criticise me! Criticism strengthens Democracy""  On the flip side, BJP lawmaker warns: ""Draw a line or else...!"" Enough said about the current state of Democracy! https://t.co/gXpshoYqXm",0.657047688961029
If Narendra Modi was not supporting Hindu Dharma in a new powerful manner why are all anti-Hindu forces desperate to prevent his re-election?,0.08106327056884766
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
"During 1975-77, BJP and RSS Leaders, including Atal Bihari Vajpayee and RSS Chief were doing a “Savarkar” during Emergency and writing apology letters to Indira Gandhi https://t.co/IE4jkMQiJ2",0.34217914938926697
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"Obnoxious demand by MEA officials for conversion, in order to issue a passport reflect the 'psyche of hatred & division' which the BJP has imbibed.   It seeks to divides the minds, hearts & soul of Indians and is an assault on our Constutitional values!   https://t.co/J3se1JIpZL",0.08003364503383636
"@BJP4Delhi Modi, High Court aur chindichor Delhi BJP ke according to LG is Delhi sarkaar hai.. Dekhi kis ke signature hai approval pe 😂😂😂 https://t.co/F4IGsvYiRK",0.11637226492166519
".@NarendraModi ji, we should stop TN govt from this initiative immediately, atleast till upcoming LokSabha elections.  BJP IT cell had been trolling @RahulGandhi since March, for sharing this vision in Singapore 😥  cc : @AmitShah https://t.co/E52J6vNHFV",0.29145437479019165
"Every alternate month, at least one hitjob is planned against BJP president @AmitShah or Minister @PiyushGoyal   Congress propaganda machinery has a pattern : Repeat a lie a thousand times & people will start believing in it.  Read here to know How & Why ..https://t.co/f6GMGUkMzJ",0.0932302325963974
"Liars will always keep on lying, it's their profession it seems, under modi the whole country is witnessing the death of Democratic processes and he still lies to the people #ModiKillingDemocracy  https://t.co/mC4ur5y9xD",0.30080097913742065
"There have been 2,947 ceasefire violations by Pakistan under Modi govt, which is 500% higher than the UPA. We will not allow India’s integrity to be compromised because of BJP’s money hungry delusion. #BharatBachao",0.02904108166694641
Was the sudden pulling out of the BJP from the coalition in Jammu & Kashmir intended at scuttling the J&K Police investigation into the killing of Shujaat Bukhari?🤔  #JustAsking,0.009216913022100925
#BharatBachao The Biggest Organised Loot & Legalized Plunder. Dirty Politicians of Bjp Are Looting The Nation In The Name Of Nationalism. #BharatBachao,0.09474577009677887
"I am amazed that no one in the BJP has had the courage to defend @SushmaSwaraj against the vicious and vulgar troll attacks today. She is a tall leader of the BJP and a much loved minister and deserves respect, not abuse.",0.07605388015508652
"@Hema_quotes @muraliks_11 @dhruv_rathee Ma'am with due respect I have few questions.. Is Modi God? Can't he make any mistake? Questioning Modi is a sin? If I question his hindu vote.. Minority appeasement policy, I'm anti BJP??? If I don't believe in Yes Sir theory is it my fault? And yes I hate Gandhis, lefts....",0.10163024812936783
"#JharkhandRape  5 NGOs raped @ gun point in Jharkhand ruled by BJP. But why no prime time debate on media particularly on @ndtv , @IndiaToday @aajtak or by Rajdeep, Barkha, Sagarika,Ravish &Co?  Reason : Culprits arrested are 3 christian Priests & a Nun !! https://t.co/7k2pg9smoZ",0.24988549947738647
Only a commie can lie like this ... trolling = assassination? He is reporting Kejriwal news portal .. same Kejriwal who used bouncers to kick him out of the party https://t.co/D0Je56aZZp,0.07000767439603806
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
A message for @NarendraModi @AmitShah.... The sense of betrayal Hindus feel... you did not sense in Gujarat... and your ministers & hotshots are still not learning... https://t.co/zEuOsnm1gM,0.027659399434924126
"Worshippers of Stalin and Mao, Leftists will always support real emergency. For other times they indulge in deceptive worldplay. After killing human rights and democracies, didn't all Communist regimes append ""People's"", ""Democratic"" and ""Republic"" to their names ! https://t.co/wR4lXFf36F",0.28155332803726196
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"#MyIndMakers: Join @ask0704 & ⁦@sunandavashisht⁩ as they discuss BJP dumps PDP, Vikas Mishra and Cultivating Indic Thought with our special guest Raghu Ananthnararayan  https://t.co/f6to0nw9Rs",0.663239061832428
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
"@SushmaSwaraj Wow ma'am 👏👏👏👏 so blunder was done by your ministry, but instead of rectifying that mistake you are pointing fingers to bhakts and BJP supporters just because they criticized you.  We are not living in 17th century, a phone call to ministry and departmental investigation done",0.0887688621878624
"Of all political parties in India, @BJP4India has the filthiest of followers.  Forget opponents, they won't even spare former/current BJP senior leaders if they don't toe the line.   Examples: Sushma Swaraj, Yashwant Sinha, Arun Shourie & more.",0.11726859211921692
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
The Biggest Organised Loot & Legalized Plunder. Dirty Politicians of Bjp Are Looting The Nation In The Name Of Nationalism. #BharatBachao https://t.co/WFnVSVUfNF,0.17226308584213257
"In 2014 the BJP & RSS asked for a “Congress Mukht Bharat”, an India that was rid of the opposition, an India that was ruled by one party and one ideology with fascism #ModiKillingDemocracy https://t.co/9NClS4F85B",0.277677059173584
Only a commie can lie like this ... trolling = assassination? He is reporting Kejriwal news portal .. same Kejriwal who used bouncers to kick him out of the party https://t.co/D0Je56aZZp,0.07000767439603806
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
So who are the trolls who have been abusing @sushmaswaraj @indiatoday Fact-Check Editor @bala3047 finds most are fans of the BJP & a couple have deleted their social media profiles after Sushma’s outburst. https://t.co/ypXvMo9BqG,0.1171712726354599
"#YogiVsOwaisi | The Ram Mandir will be built in that place, that is our commitment to the people. There's nothing to be shamed about it, I am a proud to be Hindu: Dr Sambit Patra- National Spokesperson, BJP https://t.co/0CQQ8mVpIJ",0.395180344581604
"Communist Party of India supported imposition of Emergency by Indira Gandhi. BJP seldom talks about this fact which enables leftists to peddle narratives like ""emergency like situation"".",0.016669049859046936
"Under Narendra Modi Government IT department attaches 1,500 benami properties worth Rs 43 billion  Kudos @narendramodi   https://t.co/rZg1hYFjCj",0.7818179726600647
Only a commie can lie like this ... trolling = assassination? He is reporting Kejriwal news portal .. same Kejriwal who used bouncers to kick him out of the party https://t.co/D0Je56aZZp,0.07000767439603806
"@SushmaSwaraj Sushma ma'am was out of India from 17-23rd June.  Expectations of Bhakts/BJP Supporters : Ma'am will come back, cancel the passport issued by ministry avoiding every procedure, bring justice to Vikas Mishra.  Reality : okay, Forget investigation, i will first name&shame u trolls.",0.22983722388744354
Industrial growth in India has declined from 7.4% in 2016 to 4.45% in 2018. Why is the BJP still hiding the truth with false statements? Misleading India has become the only thing BJP is good at. #BharatBachao,0.054115135222673416
All BJP women leaders must be ready to become victims of the the misogyny that they have supported @bainjal write.. @SushmaSwaraj may be a victim but she was happily and quietly riding the tiger who has now thrown her off its back and is snarling at her. https://t.co/yUjrKC7W0t,0.01043324451893568
ROFL! Trolled? Ecosystem kicks into action. Not going to work.  41 BJP lawmakers follow Twitter users who ‘trolled’ @SushmaSwaraj via @htTweets https://t.co/pbNdAJ2MW3,0.4381062686443329
Industrial growth in India has declined from 7.4% in 2016 to 4.45% in 2018. Why is the BJP still hiding the truth with false statements? Misleading India has become the only thing BJP is good at. #BharatBachao,0.054115135222673416
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"#ExpressOpinion | With 2019 round the corner, a polarised J&K will add fuel to the fire, the centrality of the BJP’s communal agenda, writes @KapilSibal  https://t.co/LlNNBcvLPy",0.5738193392753601
The election manifesto of the BJP prior to the elections in 2014 included several promises made to the people on how the economic scenario of the country would flourish under the Modi government. #BharatBachao,0.0466240718960762
"The Modi govt is trying to control institutions like CBI, EC, judiciary etc. that were once autonomous are now being compromised under the #BJP #RSS regime. #ModiKillingDemocracy",0.1598457396030426
And these twitter handles abusing Sushma were anonymous. Suddenly a flood of such handles these days which claim to be RW or BJP supporters & only abuse. https://t.co/g6w34JXLk8,0.09366834163665771
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
The election manifesto of the BJP prior to the elections in 2014 included several promises made to the people on how the economic scenario of the country would flourish under the Modi government. #BharatBachao,0.0466240718960762
Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the ‘Narendra Modi Mobile App’ or watch it on @DDNewsLive.,0.2902560830116272
Only a commie can lie like this ... trolling = assassination? He is reporting Kejriwal news portal .. same Kejriwal who used bouncers to kick him out of the party https://t.co/D0Je56aZZp,0.07000767439603806
Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the ‘Narendra Modi Mobile App’ or watch it on @DDNewsLive.,0.2902560830116272
"@kapsology I was a BJP supporter, a rabid Muslim hatter when I was a teen. Over a time I realized how much I had harmed myself by my hate. In 2011 I was fooled by Modi's Gujarat model and I had became Modi's admirer. However by 2014 I realized Modi's truth. Never voted BJP again since then.",0.013279566541314125
"The Modi govt is trying to control institutions like CBI, EC, judiciary etc. that were once autonomous are now being compromised under the #BJP #RSS regime. And also what we eat, to what we wear and whom we marry to now even AC temperature!!! #ModiKillingDemocracy",0.16467607021331787
"Smriti Irani illegitimate wife of Narendra Modi: Assam Congress leader hits a new low in Indian politics  https://t.co/2JTcvqaOwX  How many debates were conducted n the liberals outraged against choicest abuses hurled at @smritiirani , Madam @DeeptiSachdeva_  ? @RealMediaCrooks",0.21913568675518036
Only a commie can lie like this ... trolling = assassination? He is reporting Kejriwal news portal .. same Kejriwal who used bouncers to kick him out of the party https://t.co/D0Je56aZZp,0.07000767439603806
".@narendramodi sir, You've no idea how much damage this ""Lucknow passport issue"" has caused to BJP's support base. Sushma mam has taken it on her ego. Instead of taking action, she is playing into the hands of leftists.   People are still with BJP only bcoz of you. Plz intervene.",0.1437637358903885
".@narendramodi sir, You've no idea how much damage this ""Lucknow passport issue"" has caused to BJP's support base. Sushma mam has taken it on her ego. Instead of taking action, she is playing into the hands of leftists.   People are still with BJP only bcoz of you. Plz intervene.",0.1437637358903885
"Secondly, BJP manifesto went on lengths about job creation. According to reports by the government itself, job creation rate under the Modi regime is half of what it was in the final year of the United Progressive Alliance. #BharatBachao",0.05589297413825989
#BharatBachao The Biggest Organised Loot & Legalized Plunder. Dirty Politicians of Bjp Are Looting The Nation In The Name Of Nationalism. #BharatBachao,0.09474577009677887
"I am amazed that no one in the BJP has had the courage to defend @SushmaSwaraj against the vicious and vulgar troll attacks today. She is a tall leader of the BJP and a much loved minister and deserves respect, not abuse.",0.07605388015508652
"Must read: @bainjal on the vicious trolling of @SushmaSwaraj by BJP trolls led by their IT cell controlled by the PM. Nowhere in the world has a PM promoted such vile, vicious & violent trolls who attack opponents of Modi & now even Modi's own ministers https://t.co/maV3SzTb7B",0.07186044007539749
"After the UN released a damning report on Kashmir, India has been rated the most dangerous country in the world for women.   International bodies are now condemning India unanimously.   The #BJP govt has shamed India on the global stage.   #ModiEmergency   https://t.co/leLtLRLrCR",0.06013333424925804
"1,26,00,000 jobs were lost! More than 100 people died! The entire country suffered in the hands of BJP. Demonetisation disaster turned out to be only for BJP to loot India. Today @DelhiPYC protested to condemn this organised loot by the BJP. Shame on this govt! https://t.co/zWTi4JJf4N",0.019619125872850418
".@NarendraModi ji, we should stop TN govt from this initiative immediately, atleast till upcoming LokSabha elections.  BJP IT cell had been trolling @RahulGandhi since March, for sharing this vision in Singapore 😥  cc : @AmitShah https://t.co/E52J6vNHFV",0.29145437479019165
".@narendramodi sir, You've no idea how much damage this ""Lucknow passport issue"" has caused to BJP's support base. Sushma mam has taken it on her ego. Instead of taking action, she is playing into the hands of leftists.   People are still with BJP only bcoz of you. Plz intervene.",0.1437637358903885
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
Glad that you shared your views Priya.   I invite you all to express your opinions in the #PeoplesPulse section of the ‘Narendra Modi Mobile App.' https://t.co/DgNBmfMnP9,0.9401944875717163
"I am proud that youth from across India have come together to challenge failures of the BJP. At the #RunForEmployment marathon in Thoothukudi with IYC National Secretary @JebiMather, @TN_PYC President @Hassan_tnpyc, DYC President and PYC Incharges. https://t.co/751ezCEMF5",0.716860830783844
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"Absolute rubbish piece conflating liberals with Congress, especially those loyal to the family.  It is when such rubbish goes unchallenged even by editors that we despair. https://t.co/BwOxTel5P3",0.2520207464694977
"I am amazed that no one in the BJP has had the courage to defend @SushmaSwaraj against the vicious and vulgar troll attacks today. She is a tall leader of the BJP and a much loved minister and deserves respect, not abuse.",0.07605388015508652
We do not need a PM with misplaced priorities. India has no room for such selfish leaders that the BJP promotes. #BharatBachao https://t.co/CTi0vWqVug,0.07952935993671417
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the ‘Narendra Modi Mobile App’ or watch it on @DDNewsLive.,0.2902560830116272
"Does @htTweets even know the definition of “troll”? This is totally bizarre & unacceptable, @prashantktm pls see this thread and help clarify HT’s stand in case of @ShefVaidya, @rishibagree & other non-abusive handles being wrongly called trolls. https://t.co/AdTMBQIhZ0",0.12986642122268677
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
"Worshippers of Stalin and Mao, Leftists will always support real emergency. For other times they indulge in deceptive worldplay. After killing human rights and democracies, didn't all Communist regimes append ""People's"", ""Democratic"" and ""Republic"" to their names ! https://t.co/wR4lXFf36F",0.28155332803726196
The election manifesto of the BJP prior to the elections in 2014 included several promises made to the people on how the economic scenario of the country would flourish under the Modi government. #BharatBachao,0.0466240718960762
"Secondly, BJP manifesto went on lengths about job creation. According to reports by the government itself, job creation rate under the Modi regime is half of what it was in the final year of the United Progressive Alliance. #BharatBachao",0.05589297413825989
"Now If you call Flipkart Customer Service then you become a member of BJP automatically!  Next time when you press the ""buy now"" button you would have already voted for BJP. 😂  So beware friends! 😅 https://t.co/m7ULm2DpUw",0.697580873966217
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"Ghanshyam Tiwari's rage is not just against Vasundhara Raje & the current BJP leadership, but also against Sangh founding fathers. So comprehensively disillusioned that he even changed his party's name from the initial Deendayal Vahini to Bharat Vahini. https://t.co/WHiboOhiMU",0.04169709235429764
"When a Comrat like @pbhushan1 comes out in your support... that too with FAKE news of ""Assassination"".... You know what pits you have fallen into @SushmaSwaraj ... Thats like being supported by Shurpanaka herself... LOL! https://t.co/xrUGifUxnG",0.1467791050672531
Have been thinking why BJP had to resort to bringing up #emergency to counter congress? Why not expose corruption that has made most congress leaders multi millionaires? Then I realised BJP leaders no less corrupt. They protect themselves by not acting.  Change this politics.,0.08857879787683487
"Few things,you should know about post #Emergency 1) Mother of BJP;Janta Party,collapsed within 3 years of it’s coming to power 2)She won a resounding reelection victory;became undisputed leader of India despite the corrupt charges by opposition,only because loved her #thread https://t.co/hRs670sD5g",0.05483446642756462
Narendra Modi had been pushed by his PR agency with false propaganda & fake Gujarat model. We Indians got fooled by all the fake news they spread that USA is scared because he is Mr. Incorruptible. Well truth is  #ModiKillingDemocracy since he is controlling the media 😂😂👇👇 https://t.co/KJ2X7Sr8aT,0.01038020383566618
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
I agree with you. All governments try to control the media. All corporates too. The shameful state of affairs today is more a comment on media owners and editors than Modi or the BJP government. Can’t blame any party or individual for it! https://t.co/uwjwfca8ln,0.1363760232925415
"There have been 2,947 ceasefire violations by Pakistan under Modi govt, which is 500% higher than the UPA. We will not allow India’s integrity to be compromised because of BJP’s money hungry delusion. #BharatBachao",0.02904108166694641
"@RealMediaCrooks And in the meantime, self proclaimed CJI - Arnab Goswami screams ""Shame on BJP and @myogiadityanath"" on @Republic debate for saying a grand Ram temple will be built while matter is ""subjudice"". This he considers ""polarisation"" to monkey balance INC or Owaisi statements.",0.5256226658821106
I am tagging all 7 BJP MPs of New Delhi to look into this issue @drharshvardhan @MaheishGirri @ManojTiwariMP @M_Lekhi @p_sahibsingh @rameshbidhuri @Dr_Uditraj   I will hold them personally responsible if anything unfortunate happens in #AdarshNagarBurning  @PMOIndia  @AmitShah,0.166825532913208
"Minion of a stuntman is deriding farmer protests. Indian farmers are not getting even the costs incurred as returns & drowned in debt due to BJP Govts' anti-farmer policies. @KisanSabha to collect 10 Cr signatures & hold Jail Bharo on Aug 9, Quit India Day. #BJPModiKisanVirodhi https://t.co/zyCbTMjUPX",0.04591419920325279
"The BJP completely messed up Jammu and Kashmir, increasing the suffering there. This fact check of its claims about terrorists killed and soldiers lost, gives the real picture. https://t.co/K5tyC73qzk",0.0039908429607748985
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
"BJP trolls, some followed by Modi troll, abuse & call for assassination of @SushmaSwaraj because she transferred a bigoted passport officer who was harassing an inter faith couple! Shows where Modi/Shah have brought the BJP. No space for the decent&upright https://t.co/6aiEZLeotM",0.07691352814435959
"I am amazed that no one in the BJP has had the courage to defend @SushmaSwaraj against the vicious and vulgar troll attacks today. She is a tall leader of the BJP and a much loved minister and deserves respect, not abuse.",0.07605388015508652
"Of all political parties in India, @BJP4India has the filthiest of followers.  Forget opponents, they won't even spare former/current BJP senior leaders if they don't toe the line.   Examples: Sushma Swaraj, Yashwant Sinha, Arun Shourie & more.",0.11726859211921692
"Leaders jailed during Indira Gandhi's draconian #Emergency included Vajpayee, Advani, Jayaprakash Narayan & Arun Jaitley as well as some names that will ring a bell in today's opposition--HD Deve Gowda, Lalu Prasad Yadav & MK Stalin. My column https://t.co/MzB81fVSCP",0.19282616674900055
"In 2014 the BJP & RSS asked for a “Congress Mukht Bharat”, an India that was rid of the opposition, an India that was ruled by one party and one ideology with fascism #ModiKillingDemocracy https://t.co/9NClS4F85B",0.277677059173584
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
Another fake case against a BJP MLA to malign Govt and instigate communal passions in J&K! Girl in fact admits she was not kidnapped and calls the accused a good man.😡 https://t.co/rNHEpTQ7ln,0.01166505552828312
#ModiKillingDemocracy  People : Why don’t you work for strengthening the democratic values instead of killing it?  Narendra Modi: https://t.co/l2FW6hNROi,0.05276761204004288
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
I agree with you. All governments try to control the media. All corporates too. The shameful state of affairs today is more a comment on media owners and editors than Modi or the BJP government. Can’t blame any party or individual for it! https://t.co/uwjwfca8ln,0.1363760232925415
Industrial growth in India has declined from 7.4% in 2016 to 4.45% in 2018. Why is the BJP still hiding the truth with false statements? Misleading India has become the only thing BJP is good at. #BharatBachao,0.054115135222673416
Never seen a more helpless government - even the (otherwise helpless) UPA wasn't attacked in this manner by its supporters. Just a few days ago @ippatel was caught passing defamatory comments about the character of @SushmaSwaraj - now this by @NaveenChomal https://t.co/7zN0stOz17,0.11452179402112961
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"BJP trolls, some followed by Modi troll, abuse & call for assassination of @SushmaSwaraj because she transferred a bigoted passport officer who was harassing an inter faith couple! Shows where Modi/Shah have brought the BJP. No space for the decent&upright https://t.co/6aiEZLeotM",0.07691352814435959
